LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,696394,200.0,200.0,Clothing,Clothing,"to buy shirts and underwear for men and women, as well as women's accessories.",SV,USD,199.0,2014-04-10 20:39:11+00:00,2014-04-08 07:00:00+00:00,2014-04-21 21:01:27+00:00,14.0,8,,female,monthly,2014-04-10,2014,April,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,696391,325.0,325.0,Agriculture,Agriculture,"to buy agricultural inputs such as chemical and organic fertilizers to plant 14,000 square meters of maize.",SV,USD,199.0,2014-04-10 20:31:03+00:00,2014-04-07 07:00:00+00:00,2014-04-23 18:12:50+00:00,14.0,10,,male,bullet,2014-04-10,2014,April,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,696387,500.0,500.0,Agriculture,Agriculture,"to buy fertilizers and pesticides, because her husband will plant 7,000 square meters of corn.",SV,USD,199.0,2014-04-10 20:26:31+00:00,2014-04-07 07:00:00+00:00,2014-04-24 12:52:51+00:00,14.0,15,,female,bullet,2014-04-10,2014,April,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,696944,600.0,600.0,Agriculture,Agriculture,to buy fertilizers to grow watermelons,SV,USD,199.0,2014-04-11 16:25:08+00:00,2014-04-04 07:00:00+00:00,2014-04-23 04:20:37+00:00,8.0,16,,male,bullet,2014-04-11,2014,April,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697150,900.0,900.0,Personal Housing Expenses,Housing,"to buy wood, sheet metal, and adobe in order to build a room.",SV,USD,199.0,2014-04-12 16:12:01+00:00,2014-04-10 07:00:00+00:00,2014-05-20 18:16:52+00:00,14.0,31,#Parent,male,bullet,2014-04-12,2014,April,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697153,350.0,350.0,Agriculture,Agriculture,"to buy soil amendments, pesticides, fertilizers, etc.",SV,USD,199.0,2014-04-12 16:22:16+00:00,2014-04-10 07:00:00+00:00,2014-04-24 18:32:01+00:00,14.0,11,,male,monthly,2014-04-12,2014,April,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697143,1100.0,1100.0,Personal Housing Expenses,Housing,"to buy blocks, cement, sand, and iron rods to expand the kitchen and corridor of his house.",SV,USD,199.0,2014-04-12 15:28:27+00:00,2014-04-09 07:00:00+00:00,2014-05-22 22:42:53+00:00,26.0,35,"#Single, #Supporting Family, #Health and Sanitation",male,monthly,2014-04-12,2014,April,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697148,1000.0,1000.0,Agriculture,Agriculture,"to buy manure, fertilizers and pesticides, so he can perform the cultivation process in time.",SV,USD,199.0,2014-04-12 16:05:36+00:00,2014-04-09 07:00:00+00:00,2014-04-27 18:47:00+00:00,14.0,16,,male,bullet,2014-04-12,2014,April,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697142,550.0,550.0,Agriculture,Agriculture,"to buy fertilizers and manures, as he will plant 7,000 square meters of corn",SV,USD,199.0,2014-04-12 15:11:41+00:00,2014-03-31 07:00:00+00:00,2014-05-22 20:13:17+00:00,15.0,15,"#Elderly, #Parent",male,bullet,2014-04-12,2014,April,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697141,1200.0,1200.0,Personal Housing Expenses,Housing,to buy material to lay a floor on their home,SV,USD,199.0,2014-04-12 15:05:01+00:00,2014-03-25 07:00:00+00:00,2014-05-20 12:56:38+00:00,26.0,40,"#Parent, #Hidden Gem",female,monthly,2014-04-12,2014,April,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697147,1500.0,1500.0,Personal Housing Expenses,Housing,to buy adobe and roof tiles for his house. ,SV,USD,199.0,2014-04-12 15:59:50+00:00,2014-04-09 07:00:00+00:00,2014-05-22 23:32:29+00:00,14.0,50,#Single,male,monthly,2014-04-12,2014,April,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697870,500.0,500.0,Agriculture,Agriculture,to buy fertilizers and some herbicides and insecticides to manage his crop.,SV,USD,199.0,2014-04-14 21:13:21+00:00,2014-04-03 07:00:00+00:00,2014-05-23 10:13:54+00:00,14.0,14,,male,bullet,2014-04-14,2014,April,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697781,1500.0,1500.0,Personal Housing Expenses,Housing,to buy construction materials so that he can repair his home.,SV,USD,199.0,2014-04-14 16:09:24+00:00,2014-04-14 07:00:00+00:00,2014-05-25 01:17:30+00:00,26.0,45,"volunteer_pick, volunteer_like, user_favorite, #Health and Sanitation, #Parent, #Schooling",male,monthly,2014-04-14,2014,April,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697857,675.0,675.0,General Store,Retail,to expand her store's inventory and purchase chairs and a table for her pupusa stand.,SV,USD,199.0,2014-04-14 20:52:55+00:00,2014-04-08 07:00:00+00:00,2014-05-22 22:11:12+00:00,17.0,26,"#Woman Owned Biz, #Biz Durable Asset, #Inspiring Story",female,monthly,2014-04-14,2014,April,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,697860,1000.0,1000.0,Personal Housing Expenses,Housing,to buy laminate for her roof and buy inputs and prepare the land for planting corn.,SV,USD,199.0,2014-04-14 20:58:32+00:00,2014-04-03 07:00:00+00:00,2014-05-23 13:25:39+00:00,26.0,37,volunteer_pick,female,monthly,2014-04-14,2014,April,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,698716,500.0,500.0,Personal Medical Expenses,Health,to pay for his life partner's ultrasound exams for her pregnancy.,SV,USD,199.0,2014-04-16 15:54:25+00:00,2014-03-31 07:00:00+00:00,2014-04-27 12:41:02+00:00,15.0,14,"volunteer_like, #First Loan, #Health and Sanitation, #Unique",male,monthly,2014-04-16,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,698726,150.0,150.0,Agriculture,Agriculture,to pay for the lease on the land where he will farm.,SV,USD,199.0,2014-04-16 16:18:59+00:00,2014-03-31 07:00:00+00:00,2014-04-26 23:29:21+00:00,15.0,2,,male,bullet,2014-04-16,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,698710,650.0,650.0,Agriculture,Agriculture,"to prepare the ground, buy fertilizer, watermelon seed, insecticides and herbicides and thus make it easier for him to finish cultivation",SV,USD,199.0,2014-04-16 15:49:27+00:00,2014-04-15 07:00:00+00:00,2014-05-24 10:13:52+00:00,14.0,22,"#Parent, #Vegan",male,irregular,2014-04-16,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,698720,600.0,600.0,Personal Housing Expenses,Housing,To buy wood and install electricity in his home.,SV,USD,199.0,2014-04-16 16:04:22+00:00,2014-03-31 07:00:00+00:00,2014-04-28 13:25:29+00:00,15.0,20,,male,monthly,2014-04-16,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,700839,325.0,325.0,Agriculture,Agriculture,para pagar el alguiler de un terreno para la siembra de maíz y maicillo y además comprara insumos agrícolas.,SV,USD,199.0,2014-04-22 21:20:24+00:00,2014-03-24 07:00:00+00:00,2014-05-28 01:35:51+00:00,14.0,7,,male,bullet,2014-04-22,2014,April,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,700840,500.0,500.0,Cattle,Agriculture,to purchase cattle ,SV,USD,199.0,2014-04-22 21:20:46+00:00,2014-04-24 07:00:00+00:00,2014-06-13 15:09:29+00:00,13.0,13,"#Animals, #Parent, #Repeat Borrower",male,bullet,2014-04-22,2014,April,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701616,600.0,600.0,General Store,Retail,to buy sheet metal and wood to enlarge her snack stand,SV,USD,199.0,2014-04-23 23:30:12+00:00,2014-04-14 07:00:00+00:00,2014-05-31 08:18:35+00:00,14.0,18,"#Parent, #Single Parent, #Woman Owned Biz",female,monthly,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701613,400.0,800.0,Livestock,Agriculture,to buy cattle to fatten and sell once they are ready.,SV,USD,199.0,2014-04-23 23:09:38+00:00,2014-04-10 07:00:00+00:00,,14.0,11,"#Animals, #Supporting Family, user_favorite",male,irregular,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701599,450.0,450.0,Land Rental,Agriculture,to rent a plot of land where he will farm and to improve his home. ,SV,USD,199.0,2014-04-23 22:40:40+00:00,2014-04-03 07:00:00+00:00,2014-05-30 15:33:11+00:00,14.0,17,"user_favorite, user_favorite, #Supporting Family, user_favorite",male,bullet,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701614,400.0,1000.0,Personal Housing Expenses,Housing,to lay down the floor in his house.,SV,USD,199.0,2014-04-23 23:14:37+00:00,2014-03-28 07:00:00+00:00,,20.0,10,"#Supporting Family, #Parent, user_favorite, user_favorite",male,monthly,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701609,500.0,500.0,Livestock,Agriculture,to buy livestock,SV,USD,199.0,2014-04-23 22:57:28+00:00,2014-04-07 07:00:00+00:00,2014-06-03 13:04:45+00:00,14.0,18,"#Animals, #Supporting Family, #Single",male,bullet,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701592,100.0,1000.0,Personal Housing Expenses,Housing,to buy brick and tile to improve his house and expand it a bit more. ,SV,USD,199.0,2014-04-23 22:20:14+00:00,2014-04-15 07:00:00+00:00,,20.0,3,"#Animals, #Single, #Supporting Family",male,monthly,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701615,700.0,700.0,Livestock,Agriculture,to buy cattle and pigs. ,SV,USD,199.0,2014-04-23 23:19:11+00:00,2014-04-15 07:00:00+00:00,2014-05-23 19:51:21+00:00,14.0,27,"#Animals, #Elderly, #Woman Owned Biz",female,bullet,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701606,500.0,500.0,Fruits & Vegetables,Food,to buy fruits and vegetables and to lease the land to cultivate.,SV,USD,199.0,2014-04-23 22:53:06+00:00,2014-04-15 07:00:00+00:00,2014-05-06 08:15:52+00:00,14.0,19,,female,bullet,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701612,500.0,700.0,Personal Housing Expenses,Housing,"to buy bricks and tile, and to pay for the labor to finish building his daughter's house.",SV,USD,199.0,2014-04-23 23:03:54+00:00,2014-04-10 07:00:00+00:00,,14.0,17,"#Repeat Borrower, #Supporting Family, user_favorite, user_favorite",male,irregular,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701583,100.0,1200.0,General Store,Retail,"to buy vegetables, oil, rice, beans, sugar, detergents, soft drinks, etc. for her store.",SV,USD,199.0,2014-04-23 22:07:25+00:00,2014-04-10 07:00:00+00:00,,20.0,3,,female,monthly,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,701617,600.0,600.0,Agriculture,Agriculture,"to buy compost, pesticides and herbicides and prepare the land for growing corn.",SV,USD,199.0,2014-04-23 23:35:44+00:00,2014-04-23 07:00:00+00:00,2014-05-31 08:38:57+00:00,14.0,16,,female,bullet,2014-04-23,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,702819,500.0,500.0,Agriculture,Agriculture,"to buy manure, herbicides and fertilizerse.",SV,USD,199.0,2014-04-25 20:44:47+00:00,2014-04-14 07:00:00+00:00,2014-05-07 12:10:26+00:00,20.0,20,,female,monthly,2014-04-25,2014,April,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,702826,500.0,500.0,Agriculture,Agriculture,to buy fertilizer and herbicides for his corn crops.,SV,USD,199.0,2014-04-25 21:03:43+00:00,2014-04-14 07:00:00+00:00,2014-06-02 20:29:09+00:00,14.0,18,"volunteer_pick, #Parent, #Repeat Borrower, #Vegan, user_favorite",male,bullet,2014-04-25,2014,April,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,702822,800.0,800.0,Agriculture,Agriculture,to buy fertilizers for growing corn and to fix the roof on her house.,SV,USD,199.0,2014-04-25 20:49:14+00:00,2014-04-09 07:00:00+00:00,2014-05-06 02:37:54+00:00,14.0,25,,female,bullet,2014-04-25,2014,April,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,702830,200.0,200.0,Agriculture,Agriculture,purchase fertilizer and herbicides for corn. ,SV,USD,199.0,2014-04-25 21:09:38+00:00,2014-04-09 07:00:00+00:00,2014-05-05 19:08:33+00:00,14.0,8,,female,bullet,2014-04-25,2014,April,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,704886,600.0,600.0,Personal Housing Expenses,Housing,"To renovate her house, especially the roof, to protect it from the heat.",SV,USD,199.0,2014-04-30 18:26:14+00:00,2014-04-23 07:00:00+00:00,2014-06-10 15:17:20+00:00,14.0,22,"#Schooling, #Single Parent, user_favorite, user_favorite",female,bullet,2014-04-30,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,704892,700.0,700.0,Personal Housing Expenses,Housing,"to buy construction materials to build her own room and have more privacy.

",SV,USD,199.0,2014-04-30 18:41:04+00:00,2014-04-24 07:00:00+00:00,2014-06-10 16:11:49+00:00,20.0,28,"#Schooling, #Parent, #Woman Owned Biz, user_favorite, user_favorite, #Single Parent",female,monthly,2014-04-30,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,704895,1500.0,1500.0,Food Production/Sales,Food,to buy tables and chairs to make her customers comfortable and to buy another hopper for her mill.,SV,USD,199.0,2014-04-30 18:50:36+00:00,2014-04-14 07:00:00+00:00,2014-06-10 16:16:39+00:00,14.0,57,"#Elderly, #Biz Durable Asset, user_favorite",female,bullet,2014-04-30,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,704894,400.0,400.0,Agriculture,Agriculture,"to buy manure and fertilisers for his maize crop, and so produce a good harvest.",SV,USD,199.0,2014-04-30 18:44:50+00:00,2014-04-15 07:00:00+00:00,2014-06-10 15:12:52+00:00,14.0,12,"#Parent, user_favorite",male,bullet,2014-04-30,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,704889,600.0,600.0,Vehicle,Personal Use,"to repair the vehicle, particularly the steering.",SV,USD,199.0,2014-04-30 18:35:21+00:00,2014-04-22 07:00:00+00:00,2014-05-19 06:45:04+00:00,8.0,21,user_favorite,female,bullet,2014-04-30,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,704885,1300.0,1300.0,Personal Medical Expenses,Health,To pay for her mother's eye operation and to stock her small business.,SV,USD,199.0,2014-04-30 18:19:24+00:00,2014-04-11 07:00:00+00:00,2014-05-15 23:34:58+00:00,14.0,50,,female,bullet,2014-04-30,2014,April,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,705429,500.0,500.0,Personal Housing Expenses,Housing,to buy blocks and iron to build her house bit by bit.,SV,USD,199.0,2014-05-02 18:27:33+00:00,2014-04-14 07:00:00+00:00,2014-05-15 18:07:22+00:00,14.0,11,,female,monthly,2014-05-02,2014,May,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,705437,600.0,600.0,Food Production/Sales,Food,"to buy vegetables, meat, corn, condiments, yucca, oil, salt and more, and to make some improvements to her home.",SV,USD,199.0,2014-05-02 19:55:31+00:00,2014-04-10 07:00:00+00:00,2014-05-22 01:03:28+00:00,14.0,24,,female,monthly,2014-05-02,2014,May,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,705431,1500.0,1500.0,General Store,Retail,to buy a greater variety of drinks and ice cream.,SV,USD,199.0,2014-05-02 18:36:16+00:00,2014-04-15 07:00:00+00:00,2014-06-11 18:18:32+00:00,26.0,48,"user_favorite, user_favorite",female,monthly,2014-05-02,2014,May,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,705428,500.0,500.0,Personal Housing Expenses,Housing,"to buy blocks to build a more secure and comfortable home, and to buy other small items and materials like iron.",SV,USD,199.0,2014-05-02 18:11:49+00:00,2014-04-15 07:00:00+00:00,2014-05-23 01:29:19+00:00,14.0,19,,female,monthly,2014-05-02,2014,May,Friday
